Date,Boston Celtics,Miami Heat,Chicago Bulls,Orlando Magic,Los Angeles Clippers,Toronto Raptors,New Jersey Nets,Houston Rockets,Detroit Pistons,Milwaukee Bucks,Oklahoma City Thunder,Denver Nuggets,Memphis Grizzlies,New Orleans Hornets,Philadelphia 76ers,Los Angeles Lakers,Atlanta Hawks,Minnesota Timberwolves,Sacramento Kings,Utah Jazz,Indiana Pacers,Washington Wizards,Cleveland Cavaliers,New York Knicks,San Antonio Spurs,Dallas Mavericks,Phoenix Suns,Charlotte Bobcats,Portland Trail Blazers,Golden State Warriors
2012-01-21,1556.232692681703,1632.529497024621,1648.213138064062,1603.5263352114482,1547.303413393697,1331.357601473057,1428.0330020043862,1491.7123912584498,1283.2681488689434,1405.7373128325887,1598.6798330948457,1593.0960763069743,1545.8137437382704,1409.8825003612437,1621.8798423838134,1548.8465819436512,1677.9227673235423,1561.9265616720077,1354.03011193357,1634.2517584812924,1539.0540936216048,1402.7388247144654,1433.1168861223387,1350.598157718486,1574.9997727311302,1642.6903221616963,1465.8769594482014,1254.0308420360548,1538.9004624432948,1323.750368950561
2012-01-22,1538.7131668186307,1632.529497024621,1660.0882228269886,1630.8064432569333,1540.3228567618496,1326.510529078129,1428.0330020043862,1491.7123912584498,1278.2555057455143,1419.0316027588315,1598.6798330948457,1596.344436746361,1550.8263868616996,1409.8825003612437,1663.6520276768106,1521.5664738981661,1636.1505820305451,1568.907118303855,1368.310897387927,1634.2517584812924,1541.5547539591498,1399.4904642750787,1421.241801359412,1337.3038677922432,1560.718987276773,1642.6903221616963,1483.3964853112739,1254.0308420360548,1543.747534838223,1321.249708613016
2012-01-23,1543.9440223593788,1651.699973573531,1663.729926617762,1630.8064432569333,1554.9054712665986,1311.92791457338,1437.7321000967097,1510.4778745436354,1306.4227855561574,1451.377731086746,1604.614965854487,1598.8016707380114,1584.5527286168099,1407.9237073622883,1612.135422799986,1521.5664738981661,1661.4147090225822,1545.4380262543525,1334.5845556328168,1657.720850530795,1541.5547539591498,1394.2596087343306,1395.977674367375,1334.8466338005928,1541.9535039915875,1644.6491151606517,1483.3964853112739,1234.7549073933164,1515.5802550275798,1321.249708613016
2012-01-24,1543.9440223593788,1651.699973573531,1663.729926617762,1630.8064432569333,1554.9054712665986,1311.92791457338,1437.7321000967097,1510.4778745436354,1306.4227855561574,1451.377731086746,1604.614965854487,1598.8016707380114,1584.5527286168099,1407.9237073622883,1612.135422799986,1515.6786806980188,1661.4147090225822,1545.4380262543525,1334.5845556328168,1657.720850530795,1547.4425471592972,1394.2596087343306,1395.977674367375,1334.8466338005928,1541.9535039915875,1644.6491151606517,1483.3964853112739,1234.7549073933164,1515.5802550275798,1321.249708613016
2012-01-25,1622.4767802492836,1651.699973573531,1679.6897586595253,1552.2736853670285,1554.9054712665986,1311.92791457338,1421.7722680549464,1531.3368228974466,1292.7277495957967,1448.1360647582674,1618.3100018148477,1598.8016707380114,1585.9299439883828,1404.5647309194026,1632.288425178146,1515.6786806980188,1664.656375351061,1524.5790779005413,1317.7332113388663,1657.720850530795,1547.4425471592972,1374.1066063561705,1395.977674367375,1334.8466338005928,1545.3124804344732,1656.8195479921444,1471.2260524797812,1234.7549073933164,1532.4315993215303,1319.8724932414432
2012-01-26,1622.4767802492836,1660.3714076274493,1679.6897586595253,1572.8997607051858,1554.9054712665986,1325.6501371826516,1421.7722680549464,1531.3368228974466,1292.7277495957967,1448.1360647582674,1618.3100018148477,1598.8016707380114,1546.3965253619203,1404.5647309194026,1632.288425178146,1515.6786806980188,1664.656375351061,1524.5790779005413,1317.7332113388663,1657.720850530795,1526.8164718211399,1374.1066063561705,1387.3062403134566,1354.2577265909847,1545.3124804344732,1656.8195479921444,1457.5038298705094,1215.3438146029246,1571.9650179479927,1319.8724932414432
2012-01-27,1622.4767802492836,1661.4039767076952,1662.7739582675426,1572.8997607051858,1533.0387327486,1353.0209292122315,1445.9104863904406,1516.8137529445185,1291.6951805155509,1462.6591347111955,1631.3191468020732,1605.362677761592,1546.3965253619203,1391.555585932177,1608.1502068426519,1537.5454192160173,1598.4419598904128,1554.7764131279275,1311.1722043152856,1630.350058501215,1543.7322722131225,1397.3985645909593,1413.4101825369203,1328.153784367521,1611.5268958951212,1626.6222127647582,1457.5038298705094,1192.0518563681358,1527.2926785915797,1364.5448325978562
2012-01-28,1632.1142431094343,1661.4039767076952,1662.7739582675426,1563.2622978450352,1557.3739525366254,1353.0209292122315,1445.9104863904406,1516.8137529445185,1291.6951805155509,1462.6591347111955,1631.3191468020732,1605.362677761592,1522.061305573895,1391.555585932177,1608.1502068426519,1537.5454192160173,1598.4419598904128,1554.7764131279275,1311.1722043152856,1630.350058501215,1543.7322722131225,1397.3985645909593,1413.4101825369203,1328.153784367521,1611.5268958951212,1626.6222127647582,1457.5038298705094,1192.0518563681358,1527.2926785915797,1364.5448325978562
2012-01-29,1649.665325055805,1668.6476690465456,1673.983254762737,1479.9267596746101,1557.3739525366254,1338.9170073959299,1452.3412752774527,1554.4863303134616,1289.6473521480423,1451.4498382160011,1634.9969650528253,1619.4665995778937,1522.061305573895,1474.8911241026021,1614.6729211626557,1537.5454192160173,1600.4897882579214,1584.3180385987332,1311.1722043152856,1592.4714037396907,1526.1811902667519,1359.725987222016,1406.9793936499082,1320.9100920286705,1581.9852704243156,1664.5008675262825,1399.568257720697,1185.529142048132,1585.2282507413922,1360.867014347104
2012-01-30,1636.9895477872562,1686.5243617542537,1656.106562055029,1461.6511617222861,1557.3739525366254,1374.503341710868,1416.7549409625146,1568.5101154308738,1277.2989020105613,1489.9948894883742,1634.9969650528253,1619.4665995778937,1503.6608128760367,1474.8911241026021,1627.0213713001367,1499.0003679436443,1600.4897882579214,1584.3180385987332,1306.0856918772452,1597.5579161777312,1544.4567882190759,1362.862447279697,1419.6551709184569,1306.8863069112583,1573.3745374784985,1673.1116004720996,1417.9687504185551,1182.392681990451,1585.2282507413922,1360.867014347104
2012-01-31,1636.9895477872562,1686.5243617542537,1656.106562055029,1461.6511617222861,1568.3162501535137,1374.503341710868,1416.7549409625146,1568.5101154308738,1277.2989020105613,1489.9948894883742,1634.9969650528253,1608.5243019610054,1503.6608128760367,1462.170700041258,1627.0213713001367,1512.3241861660995,1613.2102123192656,1570.994220376278,1306.0856918772452,1597.5579161777312,1544.4567882190759,1362.862447279697,1419.6551709184569,1306.8863069112583,1573.3745374784985,1673.1116004720996,1417.9687504185551,1182.392681990451,1585.2282507413922,1360.867014347104
2012-02-01,1636.9895477872562,1701.886578910293,1659.0802507711917,1450.7631707911269,1607.1469799901859,1374.503341710868,1416.7549409625146,1553.1678860798586,1255.952639031238,1511.3411524676974,1596.1662352161532,1608.5243019610054,1493.6650580199553,1446.8084828852186,1637.909362231296,1512.3241861660995,1613.2102123192656,1586.3364497272933,1306.0856918772452,1614.5221244944173,1544.4567882190759,1359.8887585635343,1419.6551709184569,1306.8863069112583,1583.37029233458,1679.5628659956742,1411.5174848949805,1182.392681990451,1568.264042424706,1360.867014347104
2012-02-02,1639.4619684042352,1701.886578910293,1659.0802507711917,1450.7631707911269,1607.1469799901859,1367.4191090859276,1401.6038845311875,1553.1678860798586,1207.8606082887427,1511.3411524676974,1596.1662352161532,1587.5957806994827,1514.593579281478,1446.8084828852186,1637.909362231296,1528.9730957745012,1620.294444944206,1586.3364497272933,1292.9834095779638,1614.5221244944173,1559.607844650403,1359.8887585635343,1417.1827503014779,1354.9783376537537,1583.37029233458,1679.5628659956742,1411.5174848949805,1165.7437723820492,1568.264042424706,1373.9692966463854
2012-02-03,1663.261184250146,1662.0516081351295,1617.5060748136157,1466.7514645904898,1613.8007080960263,1343.6198932400168,1409.2648619357772,1530.1228162363748,1200.199630884153,1551.176123242861,1614.461267309017,1587.5957806994827,1514.593579281478,1424.0838136118464,1679.483538188872,1528.9730957745012,1620.294444944206,1570.805132538403,1292.9834095779638,1607.868396388577,1575.1391618392931,1343.9004647641714,1417.1827503014779,1354.9783376537537,1606.4153621780638,1661.2678339028103,1434.2421541683527,1151.8085900774863,1582.199224729269,1373.9692966463854
2012-02-04,1663.261184250146,1662.0516081351295,1619.4194860323355,1466.7514645904898,1588.492601357035,1343.6198932400168,1409.2648619357772,1530.1228162363748,1200.199630884153,1551.176123242861,1614.461267309017,1612.903887438474,1546.8755256612806,1407.3288430520774,1679.483538188872,1528.9730957745012,1588.0124985644034,1570.805132538403,1322.3343137003067,1535.3511068844582,1575.1391618392931,1343.9004647641714,1417.1827503014779,1353.0649264350338,1623.1703327378327,1661.2678339028103,1434.2421541683527,1151.8085900774863,1552.848320606926,1446.486586150504
2012-02-05,1667.061685412836,1685.6135627403683,1619.4194860323355,1488.4009556549934,1588.492601357035,1384.4158652453564,1405.9065183439607,1561.0468674524084,1253.0720271303044,1498.3037269967097,1633.3416016199265,1600.9928695682822,1527.9951913503712,1407.3288430520774,1655.9215835836333,1540.884113644693,1588.0124985644034,1574.1634761302196,1322.3343137003067,1535.3511068844582,1596.0510434804742,1303.1044927588318,1395.5332592369743,1349.264425272344,1623.1703327378327,1640.3559522616292,1403.3181029523191,1151.8085900774863,1552.848320606926,1446.486586150504
2012-02-07,1693.292154208962,1691.9810541902302,1632.8542395751365,1501.4077592907142,1594.406754207496,1378.0483737954946,1378.5412966444496,1534.9994553678555,1272.7753405877745,1484.8689734539087,1601.7786510965852,1548.8759872847336,1501.764722554245,1387.6255295946073,1666.6217064447865,1513.3543327500488,1577.3123757032502,1600.2108882147725,1357.0373893100666,1562.8808877791023,1583.0442398447533,1297.1903399083708,1422.6844018084705,1376.629646971855,1654.733283261174,1613.204809690133,1411.4509380152988,1143.6757550145066,1604.9652028904748,1411.7835105407441
2012-02-08,1693.292154208962,1691.9810541902302,1638.9341374152937,1495.3680461834833,1600.446467314727,1358.7253254947987,1372.4613988042925,1548.7878723004385,1272.7753405877745,1484.8689734539087,1610.3290415572128,1535.0875703521506,1497.3387953347,1373.814131322663,1678.067572502584,1501.9084666922513,1552.9122991847273,1600.2108882147725,1370.848787582011,1514.9739460974706,1583.0442398447533,1316.5133882090668,1422.6844018084705,1424.5365886534867,1659.159210480719,1613.204809690133,1435.8510145338216,1143.6757550145066,1596.4148124298472,1411.7835105407441
2012-02-09,1695.4261833938883,1705.5500797126504,1638.9341374152937,1495.3680461834833,1600.446467314727,1358.7253254947987,1372.4613988042925,1548.7878723004385,1272.7753405877745,1476.936713300806,1613.073831660289,1535.0875703521506,1497.3387953347,1373.814131322663,1678.067572502584,1501.9084666922513,1552.9122991847273,1605.8503936243783,1365.2092821724052,1499.2065815930143,1598.8116043492096,1316.5133882090668,1409.1153762860504,1424.5365886534867,1659.159210480719,1613.204809690133,1443.7832746869242,1141.5417258295804,1596.4148124298472,1409.038720437668
2012-02-10,1695.4261833938883,1649.725173602241,1645.0266764174328,1551.1929522938926,1563.4793103361176,1352.8886528512485,1355.6552940240058,1562.5207431428164,1289.5814453680612,1482.7733859443563,1613.073831660289,1525.4960081262616,1523.3052850842705,1367.7215923205238,1663.045234711862,1501.9084666922513,1585.7355582345192,1579.8839038748079,1365.2092821724052,1499.2065815930143,1565.9883452994177,1306.2840032865201,1446.0825332646598,1434.7659735760333,1674.181548271441,1622.796371916022,1443.7832746869242,1141.5417258295804,1582.6819415874693,1409.038720437668
2012-02-11,1684.3920321969233,1649.725173602241,1645.0266764174328,1551.1929522938926,1563.4793103361176,1352.8886528512485,1355.6552940240058,1568.8534837723892,1289.5814453680612,1482.7733859443563,1578.7091328470535,1506.224163906327,1523.3052850842705,1367.7215923205238,1663.045234711862,1512.9426178892163,1585.7355582345192,1579.8839038748079,1399.5739809856407,1499.2065815930143,1565.9883452994177,1306.2840032865201,1446.0825332646598,1434.7659735760333,1674.181548271441,1622.796371916022,1437.4505340573514,1141.5417258295804,1582.6819415874693,1428.3105646576025
2012-02-12,1618.782005610211,1652.8497515965673,1646.8427523193234,1545.6875404517048,1571.550229633037,1418.4986794379608,1306.8504906876865,1568.8534837723892,1338.3862487043805,1487.3327594925702,1590.5156294757185,1506.224163906327,1547.555595106763,1363.6526525407307,1654.9743154149426,1484.0552739947511,1591.240970076707,1570.6674182017264,1399.5739809856407,1487.4000849643494,1541.7380352769253,1303.1594252921939,1441.523159716446,1463.6533174704985,1674.181548271441,1632.0128575891035,1437.4505340573514,1139.7256499276898,1586.7508813672623,1428.3105646576025
2012-02-13,1637.8457164831896,1652.8497515965673,1627.7790414463448,1552.850064473266,1573.9564557722895,1413.7493086099112,1304.470538824204,1568.8534837723892,1312.100135483335,1480.170235471009,1590.5156294757185,1516.0451577011288,1547.555595106763,1363.6526525407307,1661.059109832497,1488.8046448228008,1591.240970076707,1560.7529898770504,1385.1459835612043,1487.4000849643494,1531.9170414821235,1329.4455385132394,1435.4383652988915,1473.5677457951745,1676.5615001349236,1645.5333149391952,1451.8785314817878,1137.3194237884372,1573.2304240171707,1428.3105646576025
2012-02-14,1637.8457164831896,1669.2615318680535,1627.7790414463448,1552.850064473266,1573.9564557722895,1413.7493086099112,1304.470538824204,1530.29541831092,1312.100135483335,1480.170235471009,1590.5156294757185,1516.0451577011288,1529.7383397184985,1363.6526525407307,1661.059109832497,1488.8046448228008,1574.829189805221,1560.7529898770504,1385.1459835612043,1505.2173403526137,1531.9170414821235,1329.4455385132394,1435.4383652988915,1473.5677457951745,1676.5615001349236,1645.5333149391952,1451.8785314817878,1137.3194237884372,1573.2304240171707,1466.8686301190717
2012-02-15,1637.8457164831896,1677.138894703996,1627.7790414463448,1587.7427219493322,1559.9569197452245,1413.7493086099112,1304.470538824204,1530.29541831092,1312.100135483335,1472.2928726350665,1590.5156294757185,1516.0451577011288,1529.7383397184985,1394.3509581412109,1661.7563431106219,1488.8046448228008,1574.829189805221,1525.8603324009841,1385.1459835612043,1474.5190347521336,1531.9170414821235,1329.4455385132394,1435.4383652988915,1473.5677457951745,1676.5615001349236,1659.5328509662602,1431.3034988418935,1136.6221905103123,1573.2304240171707,1487.443662758966
2012-02-16,1637.8457164831896,1685.9622392177962,1636.2616944891013,1587.7427219493322,1559.9569197452245,1408.0992792807308,1304.470538824204,1501.368587316191,1310.909637908907,1472.2928726350665,1627.6613429288134,1547.0037274512695,1558.6651707132276,1394.3509581412109,1661.7563431106219,1520.5811425294903,1543.0526920985315,1525.8603324009841,1376.6633305184478,1437.3733212990387,1523.0936969683232,1371.7916222461863,1435.4383652988915,1479.2177751243548,1677.7519977093516,1659.5328509662602,1400.3449290917529,1136.6221905103123,1530.8843402842238,1487.443662758966
2012-02-17,1597.9357766975565,1685.9622392177962,1636.2616944891013,1635.5237845080987,1581.3415780988737,1405.3355800334232,1301.9441916745725,1516.8909615253947,1350.81957769454,1462.0021584871402,1612.1389687196097,1517.932120103279,1561.191517862859,1404.6416722891372,1613.9752805518553,1520.5811425294903,1546.2616819166242,1531.8738460272011,1349.9888885188939,1437.3733212990387,1484.4038100672683,1350.406963892537,1474.1282521999465,1505.8922171239087,1680.5156969566592,1688.6044583142507,1397.1359392736601,1130.6086768840953,1536.1646423552643,1482.1633606879254
2012-02-18,1573.8603512984705,1685.9622392177962,1660.3371198881873,1635.5237845080987,1587.4011184617634,1405.3355800334232,1291.8166613888839,1516.8909615253947,1350.81957769454,1462.0021584871402,1612.1389687196097,1517.932120103279,1561.191517862859,1404.6416722891372,1613.9752805518553,1520.5811425294903,1546.2616819166242,1531.8738460272011,1349.9888885188939,1437.3733212990387,1494.531340352957,1350.406963892537,1474.1282521999465,1505.8922171239087,1680.5156969566592,1688.6044583142507,1397.1359392736601,1130.6086768840953,1530.1051019923746,1482.1633606879254
2012-02-19,1573.8603512984705,1694.4547802334168,1611.4737270094656,1650.0763172885272,1582.6058477565161,1376.6925354942123,1340.6800542676056,1501.6167958974168,1372.2863506886374,1447.4496257067117,1644.3920972957485,1508.0931043359967,1571.0305336301412,1417.3486489828301,1606.064893421417,1541.885916163798,1546.2616819166242,1547.148011655179,1328.5221155247964,1464.3424260757993,1494.531340352957,1323.4378591157765,1465.6357111843258,1493.1852404302158,1685.3109676619065,1696.514845444689,1375.8311656393525,1159.2517214233062,1530.1051019923746,1449.9102321117866
2012-02-20,1513.5164664485535,1722.677247749266,1611.4737270094656,1621.8538497726781,1582.6058477565161,1376.6925354942123,1340.6800542676056,1501.6167958974168,1432.6302355385544,1447.4496257067117,1644.3920972957485,1508.0931043359967,1578.4973895683654,1417.3486489828301,1606.064893421417,1541.885916163798,1498.5008975655298,1547.148011655179,1321.5068400014864,1464.3424260757993,1511.4361595630012,1323.4378591157765,1472.6509867076359,1531.018579115914,1685.3109676619065,1658.6815067589907,1375.8311656393525,1142.3469022132622,1577.865886343469,1442.4433761735625
2012-02-21,1513.5164664485535,1722.677247749266,1632.4567693041279,1621.8538497726781,1582.6058477565161,1376.6925354942123,1333.9461157742696,1536.5065517238818,1432.6302355385544,1454.1835642000476,1657.856625104853,1494.6285765268922,1578.4973895683654,1417.3486489828301,1592.840198060922,1493.2670871881132,1477.5178552708676,1560.3727070156742,1321.5068400014864,1429.4526702493342,1511.4361595630012,1323.4378591157765,1472.6509867076359,1531.018579115914,1685.3109676619065,1658.6815067589907,1424.4499946150372,1142.3469022132622,1577.865886343469,1442.4433761735625
2012-02-22,1489.887704305714,1722.677247749266,1632.4567693041279,1625.1031176521765,1549.3080159721676,1376.6925354942123,1358.9954633921955,1556.3036224432722,1432.6302355385544,1450.9342963205493,1667.9166168431586,1510.7147756066092,1558.700318848975,1407.2886572445245,1592.840198060922,1531.6731841924873,1477.5178552708676,1544.2865079359572,1321.5068400014864,1427.2037856826234,1511.4361595630012,1295.4252803145546,1472.6509867076359,1505.9692314979882,1687.5598522286173,1682.3102689018303,1452.4625734162591,1142.3469022132622,1539.4597893390949,1475.741207957911
2012-02-23,1489.887704305714,1728.307850300934,1632.4567693041279,1625.1031176521765,1549.3080159721676,1376.6925354942123,1358.9954633921955,1556.3036224432722,1422.68748336612,1450.9342963205493,1667.9166168431586,1510.7147756066092,1596.2533473128099,1388.116993500631,1555.287169597087,1531.6731841924873,1477.5178552708676,1544.2865079359572,1315.8762374498183,1427.2037856826234,1530.6078233068947,1295.4252803145546,1482.5937388800703,1505.9692314979882,1578.785442392714,1682.3102689018303,1452.4625734162591,1142.3469022132622,1648.2341991749981,1475.741207957911
2012-02-24,1470.141149225564,1728.307850300934,1655.2979273001868,1630.014200794818,1571.7452778763961,1409.5240876230916,1354.084380249554,1577.75864327408,1389.8559312372406,1428.0931383244904,1687.6631719233085,1488.2775137023807,1596.2533473128099,1401.9070812645061,1533.8321487662793,1548.4650958598334,1440.1341533562875,1553.351587828488,1326.9163424005617,1418.1387057900927,1532.7073767405984,1284.3851753638112,1468.8036511161952,1543.3529334125683,1578.785442392714,1665.5183572344843,1446.662760520116,1140.2473487795585,1648.2341991749981,1481.541020854054
2012-02-29,1470.141149225564,1746.619259111939,1655.2979273001868,1599.1782127138215,1571.7452778763961,1409.5240876230916,1354.084380249554,1577.75864327408,1389.8559312372406,1428.0931383244904,1710.8382586083442,1476.5774151778196,1596.2533473128099,1401.9070812645061,1533.8321487662793,1525.2900091747977,1470.970141437284,1553.351587828488,1326.9163424005617,1418.1387057900927,1532.7073767405984,1284.3851753638112,1468.8036511161952,1525.0415246015632,1590.485540917275,1665.5183572344843,1446.662760520116,1140.2473487795585,1648.2341991749981,1481.541020854054
2012-03-01,1477.5499312089103,1746.619259111939,1661.8899963431306,1599.1782127138215,1554.9380270777933,1400.9775229676136,1369.0981394887547,1586.305207929558,1375.782525942984,1434.9263988146502,1710.8382586083442,1476.5774151778196,1596.2533473128099,1395.3150122215623,1547.905554060536,1525.2900091747977,1470.970141437284,1570.1588386270907,1356.7288645921956,1388.3261835984588,1576.8779295571144,1277.5519148736514,1461.394869132849,1525.0415246015632,1590.485540917275,1650.5045979952836,1446.662760520116,1140.2473487795585,1648.2341991749981,1437.370468037538
2012-03-02,1496.412229971241,1746.619259111939,1669.9265368972428,1601.219750009482,1554.9380270777933,1415.291810462039,1369.0981394887547,1510.8684922676775,1391.0518754417585,1416.0641000523194,1714.6090428090904,1517.7125641653565,1631.850782705315,1381.000724727137,1544.1347698597897,1575.153367224896,1462.3576690871753,1520.2954805769923,1356.7288645921956,1463.7628992603393,1576.8779295571144,1275.510377577991,1428.0768535446962,1558.359540189716,1582.449000363163,1614.9071626027785,1446.662760520116,1124.977999280784,1607.0990501874612,1445.9829403876467
2012-03-03,1496.412229971241,1755.306004435009,1669.9265368972428,1596.8938614564322,1559.4039331228203,1415.291810462039,1369.0981394887547,1510.8684922676775,1391.0518754417585,1416.0641000523194,1718.93493136214,1517.7125641653565,1631.850782705315,1381.000724727137,1544.1347698597897,1575.153367224896,1462.3576690871753,1487.2442054776748,1352.2629585471686,1463.7628992603393,1576.8779295571144,1275.510377577991,1428.0768535446962,1558.359540189716,1582.449000363163,1614.9071626027785,1479.7140356194336,1124.977999280784,1598.4123048643914,1445.9829403876467
2012-03-04,1518.5123032118784,1734.0010585882073,1676.4539174001443,1596.8938614564322,1540.135896187113,1412.8086400334887,1346.9980662481173,1495.821596994309,1391.0518754417585,1399.1020694783322,1718.93493136214,1532.7594594387251,1634.3339531338652,1414.5083721459089,1579.3935597778955,1586.070919322372,1479.3196996611625,1487.2442054776748,1341.3454064496927,1485.0678451071408,1576.8779295571144,1275.510377577991,1421.5494730417947,1558.359540189716,1590.1525477510718,1581.3995151840065,1498.9820725551408,1117.274451892875,1598.4123048643914,1410.724150469541
2012-03-05,1538.1962833365196,1692.2419884774288,1676.4539174001443,1615.8189662448335,1540.135896187113,1437.9205488661048,1349.3042502031487,1495.821596994309,1375.0330045538744,1380.1769646899309,1678.4603499867326,1532.7594594387251,1650.3528240217493,1405.3999342531433,1579.3935597778955,1627.8299894331506,1519.79428103657,1511.4809991379982,1341.3454064496927,1469.3931057601812,1585.98636744988,1297.9171525399154,1399.1426980798703,1538.6755600650747,1590.1525477510718,1597.074254530966,1498.9820725551408,1114.9682679378436,1574.175511204068,1385.6122416369249
2012-03-06,1538.1962833365196,1692.2419884774288,1682.371374442194,1615.8189662448335,1545.3944523206003,1437.9205488661048,1349.3042502031487,1490.5630408608217,1375.0330045538744,1380.1769646899309,1678.4603499867326,1544.7094662421914,1650.3528240217493,1405.3999342531433,1573.4761027358456,1627.8299894331506,1519.79428103657,1511.4809991379982,1326.8406219857955,1469.3931057601812,1585.98636744988,1297.9171525399154,1399.1426980798703,1538.6755600650747,1578.2025409476055,1597.074254530966,1513.486857019038,1114.9682679378436,1574.175511204068,1385.6122416369249
2012-03-07,1538.1962833365196,1692.2419884774288,1715.5687713849065,1619.2963974725856,1533.0141886228753,1434.4431176383528,1349.3042502031487,1490.5630408608217,1375.0330045538744,1408.0740052399983,1691.9875320163003,1551.5879427779198,1650.3528240217493,1387.6516054090444,1545.5790621857782,1627.8299894331506,1519.79428103657,1523.8612628357232,1319.962145450067,1478.7442897867716,1552.7889705071675,1283.4806024706336,1389.79151405328,1538.6755600650747,1578.2025409476055,1583.5470725013984,1513.486857019038,1114.9682679378436,1591.923840048167,1400.0487917062067
2012-03-08,1555.0839962459377,1706.7455805884506,1715.5687713849065,1513.686033521466,1533.0141886228753,1434.4431176383528,1334.800658092127,1473.6753279514037,1402.5747253609702,1408.0740052399983,1691.9875320163003,1551.5879427779198,1650.3528240217493,1387.6516054090444,1545.5790621857782,1600.2882686260548,1530.6081132662428,1523.8612628357232,1319.962145450067,1478.7442897867716,1541.9751382774948,1283.4806024706336,1389.79151405328,1513.5463690931279,1578.2025409476055,1608.6762634733452,1513.486857019038,1220.5786318889632,1591.923840048167,1400.0487917062067
2012-03-09,1489.5151178107697,1715.0115489654381,1716.8427828041824,1513.686033521466,1515.0147855268958,1481.7684609687938,1352.8000611881064,1426.3499846209627,1402.5747253609702,1406.7999938207224,1708.1051618157724,1541.5868438563339,1655.943265293948,1374.1292556031308,1611.1479406209462,1561.5715023769474,1522.3421448892552,1562.8270996508036,1333.4844952559806,1481.457888946355,1541.9751382774948,1322.197368719741,1399.792612974866,1485.7711261564657,1605.9777838842676,1608.6762634733452,1497.369227219566,1217.8650327293797,1552.9580032330866,1394.458350434008
2012-03-10,1489.5151178107697,1715.0115489654381,1697.076508528523,1533.4523077971255,1515.0147855268958,1481.7684609687938,1352.8000611881064,1426.3499846209627,1402.5747253609702,1406.7999938207224,1708.1051618157724,1541.5868438563339,1655.943265293948,1374.1292556031308,1611.1479406209462,1561.5715023769474,1522.3421448892552,1562.8270996508036,1333.4844952559806,1481.457888946355,1541.9751382774948,1322.197368719741,1399.792612974866,1485.7711261564657,1605.9777838842676,1590.7333955429715,1515.3120951499398,1217.8650327293797,1552.9580032330866,1394.458350434008
2012-03-11,1539.9260481542813,1715.0115489654381,1697.076508528523,1533.4523077971255,1537.519324077831,1481.7684609687938,1359.5346955198506,1426.3499846209627,1417.8736287419126,1431.0116764382262,1679.5859804684824,1560.379194448879,1655.943265293948,1355.3369050105857,1633.044383833588,1569.0657960935994,1507.0432415083128,1555.3328059341516,1394.3264164966254,1459.5614457337133,1541.9751382774948,1322.197368719741,1428.311794322156,1461.559443538962,1583.4732453333324,1529.8914743023267,1515.3120951499398,1211.1303983976354,1502.547072889575,1394.458350434008
